id,name,description,classification,emballage
dom_classification_onu_1415,3172,TOXINES EXTRAITES D'ORGANISMES VIVANTS LIQUIDES N.S.A.,T1,3
dom_classification_onu_1416,3175,SOLIDES ou mélanges de solides CONTENANT DU LIQUIDE INFLAMMABLE ayant un point d'éclair inférieur ou égal à 60 °C (tels que préparations et déchets) N.S.A.,F1,2
dom_classification_onu_1417,3178,SOLIDE INORGANIQUE INFLAMMABLE N.S.A.,F3,2
dom_classification_onu_1418,3178,SOLIDE INORGANIQUE INFLAMMABLE N.S.A.,F3,3
dom_classification_onu_1419,3179,SOLIDE INORGANIQUE INFLAMMABLE TOXIQUE N.S.A.,FT2,2
dom_classification_onu_1420,3179,SOLIDE INORGANIQUE INFLAMMABLE TOXIQUE N.S.A.,FT2,3
dom_classification_onu_1421,3180,SOLIDE INORGANIQUE INFLAMMABLE CORROSIF N.S.A.,FC2,2
dom_classification_onu_1422,3180,SOLIDE INORGANIQUE INFLAMMABLE CORROSIF N.S.A.,FC2,3
dom_classification_onu_1423,3181,SELS MÉTALLIQUES DE COMPOSÉS ORGANIQUES INFLAMMABLES N.S.A.,F3,2
dom_classification_onu_1424,3181,SELS MÉTALLIQUES DE COMPOSÉS ORGANIQUES INFLAMMABLES N.S.A.,F3,3
dom_classification_onu_1425,3182,HYDRURES MÉTALLIQUES INFLAMMABLES N.S.A.,F3,2
dom_classification_onu_1426,3182,HYDRURES MÉTALLIQUES INFLAMMABLES N.S.A.,F3,3
dom_classification_onu_1427,3208,MATIÈRE MÉTALLIQUE HYDRORÉACTIVE N.S.A.,W2,2
dom_classification_onu_1428,3208,MATIÈRE MÉTALLIQUE HYDRORÉACTIVE N.S.A.,W2,3
dom_classification_onu_1429,3210,CHLORATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,2
dom_classification_onu_1430,3210,CHLORATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,3
dom_classification_onu_1431,3211,PERCHLORATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,2
dom_classification_onu_1432,3211,PERCHLORATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,3
dom_classification_onu_1433,3212,HYPOCHLORITES INORGANIQUES N.S.A.,O2,2
dom_classification_onu_1434,3213,BROMATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,2
dom_classification_onu_1435,3213,BROMATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,3
dom_classification_onu_1436,3214,PERMANGANATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,2
dom_classification_onu_1437,3215,PERSULFATES INORGANIQUES N.S.A.,O2,3
dom_classification_onu_1438,3216,PERSULFATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,3
dom_classification_onu_1439,3218,NITRATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,2
dom_classification_onu_1440,3218,NITRATES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,3
dom_classification_onu_1441,3219,NITRITES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,2
dom_classification_onu_1442,3219,NITRITES INORGANIQUES EN SOLUTION AQUEUSE N.S.A.,O1,3
dom_classification_onu_1443,3220,PENTAFLUORÉTHANE (GAZ RÉFRIGÉRANT R 125),2A,
dom_classification_onu_1444,3221,LIQUIDE AUTORÉACTIF DU TYPE B,SR1,
dom_classification_onu_1445,3222,SOLIDE AUTORÉACTIF DU TYPE B,SR1,
dom_classification_onu_1446,3223,LIQUIDE AUTORÉACTIF DU TYPE C,SR1,
dom_classification_onu_1447,3224,SOLIDE AUTORÉACTIF DU TYPE C,SR1,
dom_classification_onu_1448,3225,LIQUIDE AUTORÉACTIF DU TYPE D,SR1,
dom_classification_onu_1449,3226,SOLIDE AUTORÉACTIF DU TYPE D,SR1,
dom_classification_onu_1450,3227,LIQUIDE AUTORÉACTIF DU TYPE E,SR1,
dom_classification_onu_1451,3228,SOLIDE AUTORÉACTIF DU TYPE E,SR1,
dom_classification_onu_1452,3229,LIQUIDE AUTORÉACTIF DU TYPE F,SR1,
dom_classification_onu_1453,3230,SOLIDE AUTORÉACTIF DU TYPE F,SR1,
dom_classification_onu_1454,3241,BROMO-2 NITRO-2 PROPANEDIOL-13,SR1,3
dom_classification_onu_1455,3242,AZODICARBONAMIDE,SR1,2
dom_classification_onu_1456,3243,SOLIDES CONTENANT DU LIQUIDE TOXIQUE N.S.A.,T9,2
dom_classification_onu_1457,3244,SOLIDES CONTENANT DU LIQUIDE CORROSIF N.S.A.,C10,2
dom_classification_onu_1458,3247,PEROXOBORATE DE SODIUM ANHYDRE,O2,2
dom_classification_onu_1459,3248,MÉDICAMENT LIQUIDE INFLAMMABLE TOXIQUE N.S.A.,FT1,2
dom_classification_onu_1460,3248,MÉDICAMENT LIQUIDE INFLAMMABLE TOXIQUE N.S.A.,FT1,3
dom_classification_onu_1461,3249,MÉDICAMENT SOLIDE TOXIQUE N.S.A.,T2,2
dom_classification_onu_1462,3249,MÉDICAMENT SOLIDE TOXIQUE N.S.A.,T2,3
dom_classification_onu_1463,3251,MONONITRATE-5 D'ISOSORBIDE,SR1,3
dom_classification_onu_1464,3253,TRIOXOSILICATE DE DISODIUM,C6,3
dom_classification_onu_1465,3259,AMINES SOLIDES CORROSIVES N.S.A. ou POLYAMINES SOLIDES CORROSIVES N.S.A.,C8,2
dom_classification_onu_1466,3259,AMINES SOLIDES CORROSIVES N.S.A. ou POLYAMINES SOLIDES CORROSIVES N.S.A.,C8,3
dom_classification_onu_1467,3260,SOLIDE INORGANIQUE CORROSIF ACIDE N.S.A.,C2,2
dom_classification_onu_1468,3260,SOLIDE INORGANIQUE CORROSIF ACIDE N.S.A.,C2,3
dom_classification_onu_1469,3261,SOLIDE ORGANIQUE CORROSIF ACIDE N.S.A.,C4,2
dom_classification_onu_1470,3261,SOLIDE ORGANIQUE CORROSIF ACIDE N.S.A.,C4,3
dom_classification_onu_1471,3262,SOLIDE INORGANIQUE CORROSIF BASIQUE N.S.A.,C6,2
dom_classification_onu_1472,3262,SOLIDE INORGANIQUE CORROSIF BASIQUE N.S.A.,C6,3
dom_classification_onu_1473,3263,SOLIDE ORGANIQUE CORROSIF BASIQUE N.S.A.,C8,2
dom_classification_onu_1474,3263,SOLIDE ORGANIQUE CORROSIF BASIQUE N.S.A.,C8,3
dom_classification_onu_1475,3264,LIQUIDE INORGANIQUE CORROSIF ACIDE N.S.A.,C1,3
dom_classification_onu_1476,3264,LIQUIDE INORGANIQUE CORROSIF ACIDE N.S.A.,C1,2
dom_classification_onu_1477,3265,LIQUIDE ORGANIQUE CORROSIF ACIDE N.S.A.,C3,2
dom_classification_onu_1478,3265,LIQUIDE ORGANIQUE CORROSIF ACIDE N.S.A.,C3,3
dom_classification_onu_1479,3266,LIQUIDE INORGANIQUE CORROSIF BASIQUE N.S.A.,C5,2
dom_classification_onu_1480,3266,LIQUIDE INORGANIQUE CORROSIF BASIQUE N.S.A.,C5,3
dom_classification_onu_1481,3267,LIQUIDE ORGANIQUE CORROSIF BASIQUE N.S.A.,C7,2
dom_classification_onu_1482,3267,LIQUIDE ORGANIQUE CORROSIF BASIQUE N.S.A.,C7,3
dom_classification_onu_1483,3269,TROUSSES DE RÉSINE POLYESTER,F1,2
dom_classification_onu_1484,3269,TROUSSES DE RÉSINE POLYESTER,F1,3
dom_classification_onu_1485,3270,MEMBRANES FILTRANTES EN NITROCELLULOSE d'une teneur en azote ne dépassant pas 126% (rapportée à la masse sèche),F1,2
dom_classification_onu_1486,3271,ÉTHERS N.S.A.,F1,2
dom_classification_onu_1487,3271,ÉTHERS N.S.A.,F1,3
dom_classification_onu_1488,3272,ESTERS N.S.A.,F1,2
dom_classification_onu_1489,3272,ESTERS N.S.A.,F1,3
dom_classification_onu_1490,3273,NITRILES INFLAMMABLES TOXIQUES N.S.A.,FT1,2
dom_classification_onu_1491,3274,ALCOOLATES EN SOLUTION dans l'alcool N.S.A.,FC,2
dom_classification_onu_1492,3275,NITRILES TOXIQUES INFLAMMABLES N.S.A.,TF1,2
dom_classification_onu_1493,3276,NITRILES TOXIQUES LIQUIDES N.S.A.,T1,2
dom_classification_onu_1494,3276,NITRILES TOXIQUES LIQUIDES N.S.A.,T1,3
dom_classification_onu_1495,3277,CHLOROFORMIATES TOXIQUES CORROSIFS N.S.A.,TC1,2
dom_classification_onu_1496,3278,COMPOSÉ ORGANOPHOSPHORÉ TOXIQUE LIQUIDE N.S.A.,T1,2
dom_classification_onu_1497,3278,COMPOSÉ ORGANOPHOSPHORÉ TOXIQUE LIQUIDE N.S.A.,T1,3
dom_classification_onu_1498,3279,COMPOSÉ ORGANOPHOSPHORÉ TOXIQUE INFLAMMABLE N.S.A.,TF1,2
dom_classification_onu_1499,3280,COMPOSÉ ORGANIQUE DE L'ARSENIC LIQUIDE N.S.A.,T3,2
dom_classification_onu_1500,3280,COMPOSÉ ORGANIQUE DE L'ARSENIC LIQUIDE N.S.A.,T3,3
dom_classification_onu_1501,3281,MÉTAUX-CARBONYLES LIQUIDES N.S.A. ,T3,2
dom_classification_onu_1502,3281,MÉTAUX-CARBONYLES LIQUIDES N.S.A. ,T3,3
dom_classification_onu_1503,3282,COMPOSÉ ORGANOMÉTALLIQUE TOXIQUE LIQUIDE N.S.A.,T3,2
dom_classification_onu_1504,3282,COMPOSÉ ORGANOMÉTALLIQUE TOXIQUE LIQUIDE N.S.A.,T3,3
dom_classification_onu_1505,3283,COMPOSÉ DU SÉLÉNIUM SOLIDE N.S.A.,T5,2
dom_classification_onu_1506,3283,COMPOSÉ DU SÉLÉNIUM SOLIDE N.S.A.,T5,3
dom_classification_onu_1507,3284,COMPOSÉ DU TELLURE N.S.A.,T5,2
dom_classification_onu_1508,3284,COMPOSÉ DU TELLURE N.S.A.,T5,3
dom_classification_onu_1509,3285,COMPOSÉ DU VANADIUM N.S.A.,T5,2
dom_classification_onu_1510,3285,COMPOSÉ DU VANADIUM N.S.A.,T5,3
dom_classification_onu_1511,3286,LIQUIDE INFLAMMABLE TOXIQUE CORROSIF N.S.A.,FTC,2
dom_classification_onu_1512,3287,LIQUIDE INORGANIQUE TOXIQUE N.S.A.,T4,2
dom_classification_onu_1513,3287,LIQUIDE INORGANIQUE TOXIQUE N.S.A.,T4,3
dom_classification_onu_1514,3288,SOLIDE INORGANIQUE TOXIQUE N.S.A.,T5,2
dom_classification_onu_1515,3288,SOLIDE INORGANIQUE TOXIQUE N.S.A.,T5,3
dom_classification_onu_1516,3289,LIQUIDE INORGANIQUE TOXIQUE CORROSIF N.S.A.,TC3,2
dom_classification_onu_1517,3290,SOLIDE INORGANIQUE TOXIQUE CORROSIF N.S.A.,TC4,2
dom_classification_onu_1518,3293,HYDRAZINE EN SOLUTION AQUEUSE avec au plus 37% (masse) d'hydrazine,T4,3
dom_classification_onu_1519,3295,HYDROCARBURES LIQUIDES N.S.A.,F1,1
dom_classification_onu_1520,3295,HYDROCARBURES LIQUIDES N.S.A.,F1,3
dom_classification_onu_1521,3295,HYDROCARBURES LIQUIDES N.S.A. (pression de vapeur à 50 °C inférieure ou égale à 110 kPa),F1,2
dom_classification_onu_1522,3295,HYDROCARBURES LIQUIDES N.S.A. (pression de vapeur à 50 °C supérieure à 110 kPa),F1,2
dom_classification_onu_1523,3296,HEPTAFLUOROPROPANE (GAZ RÉFRIGÉRANT R 227),2A,
dom_classification_onu_1524,3297,OXYDE D'ÉTHYLÈNE ET CHLOROTÉTRAFLUOR-ÉTHANE EN MÉLANGE contenant au plus 88% d'oxyde d'éthylène,2A,
dom_classification_onu_1525,3298,OXYDE D'ÉTHYLÈNE ET PENTAFLUORÉTHANE EN MÉLANGE contenant au plus 79% d'oxyde d'éthylène,2A,
dom_classification_onu_1526,3299,OXYDE D'ÉTHYLÈNE ET TÉTRAFLUORÉTHANE EN MÉLANGE contenant au plus 56% d'oxyde d'éthylène,2A,
dom_classification_onu_1527,3302,ACRYLATE DE 2-DIMÉTHYLAMINOÉTHYLE,T1,2
dom_classification_onu_1528,3314,MATIÈRE PLASTIQUE POUR MOULAGE en pâte en feuille ou en cordon extrudé dégageant des vapeurs inflammables,M3,3
dom_classification_onu_1529,3316,TROUSSE CHIMIQUE ou TROUSSE DE PREMIER SECOURS,M11,2
dom_classification_onu_1530,3316,TROUSSE CHIMIQUE ou TROUSSE DE PREMIER SECOURS,M11,3
dom_classification_onu_1531,3320,BOROHYDRURE DE SODIUM ET HYDROXYDE DE SODIUM EN SOLUTION contenant au plus 12% (masse) de borohydrure de sodium et au plus 40% (masse) d'hydroxyde de sodium,C5,2
dom_classification_onu_1532,3320,BOROHYDRURE DE SODIUM ET HYDROXYDE DE SODIUM EN SOLUTION contenant au plus 12% (masse) de borohydrure de sodium et au plus 40% (masse) d'hydroxyde de sodium,C5,3
dom_classification_onu_1533,3334,Matière liquide réglementée pour l'aviation n.s.a.,M11,
dom_classification_onu_1534,3335,Matière solide réglementée pour l'aviation n.s.a.,M11,
dom_classification_onu_1535,3336,MERCAPTANS LIQUIDES INFLAMMABLES N.S.A. ou MERCAPTANS EN MÉLANGE LIQUIDE INFLAMMABLE N.S.A.,F1,3
dom_classification_onu_1536,3336,MERCAPTANS LIQUIDES INFLAMMABLES N.S.A. OU MERCAPTANS EN MÉLANGE LIQUIDE INFLAMMABLE N.S.A. (pression de vapeur à 50 °C inférieure ou égale à 110 kPa),F1,2
dom_classification_onu_1537,3336,MERCAPTANS LIQUIDES INFLAMMABLES N.S.A. OU MERCAPTANS EN MÉLANGE LIQUIDE INFLAMMABLE N.S.A. (pression de vapeur à 50 °C supérieure à 110 kPa),F1,2
dom_classification_onu_1538,3337,GAZ RÉFRIGÉRANT R 404A (pentafluoréthane trifluoro-111 éthane et tétrafluoro-1112 éthane en mélange zéotropique avec environ 44% de pentafluoréthane et 52% de trifluoro111 éthane),2A,
dom_classification_onu_1539,3338,GAZ RÉFRIGÉRANT R 407A (difluorométhane pentafluoréthane et tétrafluoro-1112 éthane en mélange zéotropique avec environ 20% de difluorométhane et 40% de pentafluoréthane),2A,
dom_classification_onu_1540,3339,GAZ RÉFRIGÉRANT R 407B (difluorométhane pentafluoréthane et tétrafluoro-1112 éthane en mélange zéotropique avec environ 10% de difluorométhane et 70% de pentafluoréthane),2A,
dom_classification_onu_1541,3340,GAZ RÉFRIGÉRANT R 407C (difluorométhane pentafluoréthane et tétrafluoro-1112 éthane en mélange zéotropique avec environ 23% de difluorométhane et 25% de pentafluoréthane),2A,
dom_classification_onu_1542,3345,ACIDE PHÉNOXYACÉTIQUE DÉRIVÉ PESTICIDE SOLIDE TOXIQUE,T7,2
dom_classification_onu_1543,3345,ACIDE PHÉNOXYACÉTIQUE DÉRIVÉ PESTICIDE SOLIDE TOXIQUE,T7,3
dom_classification_onu_1544,3346,ACIDE PHÉNOXYACÉTIQUE DÉRIVÉ PESTICIDE LIQUIDE INFLAMMABLE TOXIQUE ayant un point d'éclair inférieur à 23 °C,FT2,2
dom_classification_onu_1545,3347,ACIDE PHÉNOXYACÉTIQUE DÉRIVÉ PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1546,3347,ACIDE PHÉNOXYACÉTIQUE DÉRIVÉ PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1547,3348,ACIDE PHÉNOXYACÉTIQUE DÉRIVÉ PESTICIDE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1548,3348,ACIDE PHÉNOXYACÉTIQUE DÉRIVÉ PESTICIDE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1549,3349,PYRÉTHROÏDE PESTICIDE SOLIDE TOXIQUE,T7,2
dom_classification_onu_1550,3349,PYRÉTHROÏDE PESTICIDE SOLIDE TOXIQUE,T7,3
dom_classification_onu_1551,3350,PYRÉTHROÏDE PESTICIDE LIQUIDE INFLAMMABLE TOXIQUE ayant un point d'éclair inférieur à 23 °C,FT2,2
dom_classification_onu_1552,3351,PYRÉTHROÏDE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1553,3351,PYRÉTHROÏDE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1554,3352,PYRÉTHROÏDE PESTICIDE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1555,3352,PYRÉTHROÏDE PESTICIDE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1556,3359,ENGIN DE TRANSPORT SOUS FUMIGATION,M11,
dom_classification_onu_1557,3363,Marchandises dangereuses contenues dans des machines ou marchandises dangereuses contenues dans des appareils,M11,
dom_classification_onu_1558,3371,2-MÉTHYLBUTANAL,F1,2
dom_classification_onu_1559,3377,PERBORATE DE SODIUM MONOHYDRATÉ,O2,3
dom_classification_onu_1560,3378,CARBONATE DE SODIUM PEROXYHYDRATÉ,O2,2
dom_classification_onu_1561,3378,CARBONATE DE SODIUM PEROXYHYDRATÉ,O2,3
dom_classification_onu_1562,3395,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE,W2,2
dom_classification_onu_1563,3395,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE,W2,3
dom_classification_onu_1564,3396,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE INFLAMMABLE,WF2,2
dom_classification_onu_1565,3396,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE INFLAMMABLE,WF2,3
dom_classification_onu_1566,3397,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE AUTO-ÉCHAUFFANTE,WS,2
dom_classification_onu_1567,3397,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE HYDRORÉACTIVE AUTO-ÉCHAUFFANTE,WS,3
dom_classification_onu_1568,3398,MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE HYDRORÉACTIVE,W1,2
dom_classification_onu_1569,3398,MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE HYDRORÉACTIVE,W1,3
dom_classification_onu_1570,3399,MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE HYDRORÉACTIVE INFLAMMABLE,WF1,2
dom_classification_onu_1571,3399,MATIÈRE ORGANO-MÉTALLIQUE LIQUIDE HYDRORÉACTIVE INFLAMMABLE,WF1,3
dom_classification_onu_1572,3400,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE AUTO-ÉCHAUFFANTE,S5,2
dom_classification_onu_1573,3400,MATIÈRE ORGANO-MÉTALLIQUE SOLIDE AUTO-ÉCHAUFFANTE,S5,3
dom_classification_onu_1574,3405,CHLORATE DE BARYUM EN SOLUTION,OT1,2
dom_classification_onu_1575,3405,CHLORATE DE BARYUM EN SOLUTION,OT1,3
dom_classification_onu_1576,3406,PERCHLORATE DE BARYUM EN SOLUTION,OT1,2
dom_classification_onu_1577,3406,PERCHLORATE DE BARYUM EN SOLUTION,OT1,3
dom_classification_onu_1578,3407,CHLORATE ET CHLORURE DE MAGNÉSIUM EN MÉLANGE EN SOLUTION,O1,2
dom_classification_onu_1579,3407,CHLORATE ET CHLORURE DE MAGNÉSIUM EN MÉLANGE EN SOLUTION,O1,3
dom_classification_onu_1580,3408,PERCHLORATE DE PLOMB EN SOLUTION,OT1,2
dom_classification_onu_1581,3408,PERCHLORATE DE PLOMB EN SOLUTION,OT1,3
dom_classification_onu_1582,3409,CHLORONITRO-BENZÈNES LIQUIDES,T1,2
dom_classification_onu_1583,3410,CHLORHYDRATE DE CHLORO-4 o-TOLUIDINE EN SOLUTION,T1,3
dom_classification_onu_1584,3411,bêta-NAPHTHYLAMINE EN SOLUTION,T1,2
dom_classification_onu_1585,3411,bêta-NAPHTHYLAMINE EN SOLUTION,T1,3
dom_classification_onu_1586,3412,ACIDE FORMIQUE contenant au moins 10% et au plus 85% (masse) d'acide,C3,2
dom_classification_onu_1587,3412,ACIDE FORMIQUE contenant au moins 5% mais moins de 10% (masse) d'acide,C3,3
dom_classification_onu_1588,3413,CYANURE DE POTASSIUM EN SOLUTION,T4,2
dom_classification_onu_1589,3413,CYANURE DE POTASSIUM EN SOLUTION,T4,3
dom_classification_onu_1590,3414,CYANURE DE SODIUM EN SOLUTION,T4,2
dom_classification_onu_1591,3414,CYANURE DE SODIUM EN SOLUTION,T4,3
dom_classification_onu_1592,3415,FLUORURE DE SODIUM EN SOLUTION,T4,3
dom_classification_onu_1593,3418,m-TOLUYLÈNEDIAMINE EN SOLUTION,T1,3
dom_classification_onu_1594,3419,COMPLEXE DE TRIFLUORURE DE BORE ET D'ACIDE ACÉTIQUE SOLIDE,C4,2
dom_classification_onu_1595,3420,COMPLEXE DE TRIFLUORURE DE BORE ET D'ACIDE PROPIONIQUE SOLIDE,C4,2
dom_classification_onu_1596,3421,HYDROGÉNO-DIFLUORURE DE POTASSIUM EN SOLUTION,CT1,2
dom_classification_onu_1597,3421,HYDROGÉNO-DIFLUORURE DE POTASSIUM EN SOLUTION,CT1,3
dom_classification_onu_1598,3422,FLUORURE DE POTASSIUM EN SOLUTION,T4,3
dom_classification_onu_1599,3423,HYDROXYDE DE TÉTRAMÉTHYL-AMMONIUM SOLIDE,C8,2
dom_classification_onu_1600,3424,DINITRO-o-CRÉSATE D'AMMONIUM EN SOLUTION,T1,2
dom_classification_onu_1601,3424,DINITRO-o-CRÉSATE D'AMMONIUM EN SOLUTION,T1,3
dom_classification_onu_1602,3425,ACIDE BROMACÉTIQUE SOLIDE,C4,2
dom_classification_onu_1603,3426,ACRYLAMIDE EN SOLUTION,T1,3
dom_classification_onu_1604,3427,CHLORURES DE CHLOROBENZYLE SOLIDES,T2,3
dom_classification_onu_1605,3428,ISOCYANATE DE CHLORO-3 MÉTHYL-4 PHÉNYLE SOLIDE,T2,2
dom_classification_onu_1606,3429,CHLOROTOLUIDINES LIQUIDES,T1,3
dom_classification_onu_1607,3430,XYLÉNOLS LIQUIDES,T1,2
dom_classification_onu_1608,3431,FLUORURES DE NITROBENZYLIDYNE SOLIDES,T2,2
dom_classification_onu_1609,3432,DIPHÉNYLES POLYCHLORÉS SOLIDES,M2,2
dom_classification_onu_1610,3434,NITROCRÉSOLS LIQUIDES,T1,3
dom_classification_onu_1611,3436,HYDRATE D'HEXA-FLUORACÉTONE SOLIDE,T2,2
dom_classification_onu_1612,3437,CHLOROCRÉSOLS SOLIDES,T2,2
dom_classification_onu_1613,3438,ALCOOL alpha-MÉTHYL-BENZYLIQUE SOLIDE,T2,3
dom_classification_onu_1614,3439,NITRILES TOXIQUES SOLIDES N.S.A.,T2,2
dom_classification_onu_1615,3439,NITRILES TOXIQUES SOLIDES N.S.A.,T2,3
dom_classification_onu_1616,3440,COMPOSÉ DU SÉLÉNIUM LIQUIDE N.S.A,T4,2
dom_classification_onu_1617,3440,COMPOSÉ DU SÉLÉNIUM LIQUIDE N.S.A,T4,3
dom_classification_onu_1618,3441,CHLORODINITRO-BENZÈNES SOLIDES,T2,2
dom_classification_onu_1619,3442,DICHLORANILINES SOLIDES,T2,2
dom_classification_onu_1620,3443,DINITROBENZÈNES SOLIDES,T2,2
dom_classification_onu_1621,3444,CHLORHYDRATE DE NICOTINE SOLIDE,T2,2
dom_classification_onu_1622,3445,SULFATE DE NICOTINE SOLIDE,T2,2
dom_classification_onu_1623,3446,NITROTOLUÈNES SOLIDES,T2,2
dom_classification_onu_1624,3447,NITROXYLÈNES SOLIDES,T2,2
dom_classification_onu_1625,3451,TOLUIDINES SOLIDES,T2,2
dom_classification_onu_1626,3452,XYLIDINES SOLIDES,T2,2
dom_classification_onu_1627,3453,ACIDE PHOSPHORIQUE SOLIDE,C2,3
dom_classification_onu_1628,3454,DINITROTOLUÈNES SOLIDES,T2,2
dom_classification_onu_1629,3455,CRÉSOLS SOLIDES,TC2,2
dom_classification_onu_1630,3456,HYDROGÉNOSULFATE DE NITROSYLE SOLIDE,C2,2
dom_classification_onu_1631,3457,CHLORONITRO-TOLUÈNES SOLIDES,T2,3
dom_classification_onu_1632,3458,NITRANISOLES SOLIDES,T2,3
dom_classification_onu_1633,3459,NITROBROMOBENZÈNES SOLIDES,T2,3
dom_classification_onu_1634,3460,N-ÉTHYLBENZYL-TOLUIDINES SOLIDES,T2,3
dom_classification_onu_1635,3462,TOXINES EXTRAITES D'ORGANISMES VIVANTS SOLIDES N.S.A.,T2,2
dom_classification_onu_1636,3462,TOXINES EXTRAITES D'ORGANISMES VIVANTS SOLIDES N.S.A.,T2,3
dom_classification_onu_1637,3463,ACIDE PROPIONIQUE contenant au moins 90% (masse) d'acide,CF1,2
dom_classification_onu_1638,3464,COMPOSÉ ORGANOPHOSPHORÉ TOXIQUE SOLIDE N.S.A.,T2,2
dom_classification_onu_1639,3464,COMPOSÉ ORGANOPHOSPHORÉ TOXIQUE SOLIDE N.S.A.,T2,3
dom_classification_onu_1640,3465,COMPOSÉ ORGANIQUE DE L'ARSENIC SOLIDE N.S.A.,T3,2
dom_classification_onu_1641,3465,COMPOSÉ ORGANIQUE DE L'ARSENIC SOLIDE N.S.A.,T3,3
dom_classification_onu_1642,3466,MÉTAUX-CARBONYLES SOLIDES N.S.A. ,T3,2
dom_classification_onu_1643,3466,MÉTAUX-CARBONYLES SOLIDES N.S.A. ,T3,3
dom_classification_onu_1644,3467,COMPOSÉ ORGANOMÉTALLIQUE TOXIQUE SOLIDE N.S.A.,T3,2
dom_classification_onu_1645,3467,COMPOSÉ ORGANOMÉTALLIQUE TOXIQUE SOLIDE N.S.A.,T3,3
dom_classification_onu_1646,3469,PEINTURES INFLAMMABLES CORROSIVES (y compris peintures laques émaux couleurs shellac vernis cirages encaustiques enduits d'apprêt et bases liquides pour laques) ou MATIÈRES APPARENTÉES AUX PEINTURES INFLAMMABLES CORROSIVES (y compris solvants et diluants pour peintures) ,FC,2
dom_classification_onu_1647,3469,PEINTURES INFLAMMABLES CORROSIVES (y compris peintures laques émaux couleurs shellac vernis cirages encaustiques enduits d'apprêt et bases liquides pour laques) ou MATIÈRES APPARENTÉES AUX PEINTURES INFLAMMABLES CORROSIVES (y compris solvants et diluants pour peintures) ,FC,3
dom_classification_onu_1648,3470,PEINTURES CORROSIVES INFLAMMABLES (y compris peintures laques émaux couleurs shellac vernis cirages encaustiques enduits d'apprêt et bases liquides pour laques) ou MATIÈRES APPARENTÉES AUX PEINTURES CORROSIVES INFLAMMABLES (y compris solvants et diluants pour peintures) ,CF1,2
dom_classification_onu_1649,3471,HYDROGÉNODIFLUORU-RES EN SOLUTION N.S.A.,CT1,2
dom_classification_onu_1650,3471,HYDROGÉNODIFLUORU-RES EN SOLUTION N.S.A.,CT1,3
dom_classification_onu_1651,3472,ACIDE CROTONIQUE LIQUIDE,C3,3
dom_classification_onu_1652,3473,CARTOUCHES POUR PILE À COMBUSTIBLE ou CARTOUCHES POUR PILE À COMBUSTIBLE CONTENUES DANS UN ÉQUIPEMENT ou CARTOUCHES POUR PILE À COMBUSTIBLE EMBALLÉES AVEC UN ÉQUIPEMENT contenant des liquides inflammables,F1,
dom_classification_onu_1653,3475,MÉLANGE D¿ÉTHANOL ET D¿ESSENCE contenant plus de 10% d¿éthanol,F1,2
dom_classification_onu_1654,3476,CARTOUCHES POUR PILE À COMBUSTIBLE ou CARTOUCHES POUR PILE À COMBUSTIBLE CONTENUES DANS UN ÉQUIPEMENT ou CARTOUCHES POUR PILE À COMBUSTIBLE EMBALLÉES AVEC UN ÉQUIPEMENT contenant des matières hydroréactives,W3,
